gene	log2PAO1A1	log2PAO1A2	log2PAO1A3	log2PAO1B1	log2PAO1B2	log2PAO1B3	log2PAO1C1	log2PAO1C2	log2PAO1C3	log2mutSA1	log2mutSA2	log2mutSA3	log2mutSB1	log2mutSB2	log2mutSB3	log2mutSC1	log2mutSC2	log2mutSC3
ig_69272_68616_at	0.357118891	-0.083604556	-0.06299089	-0.536376895	0.626890141	-0.211624632	0.410588516	-0.043993997	0.619411312	0.104716318	-0.281184763	-0.378250733	-0.210539626	-0.591146674	-0.456598843	0.584304687	-0.119760603	-0.418386128
PA4403_secA_at	0.080913958	0.560048707	0.593360476	0.288356945	1.043445374	-0.267852558	0.397295247	0.178718063	0.245426932	0.175963768	-0.141666262	-0.088171179	-0.613281122	-0.239729321	0.276975335	0.830470715	-0.260512752	0.332118218
PA0578_at	0.102757271	0.85035677	0.419749536	0.809114223	1.956091882	-1.018126341	-0.67590439	-1.519372599	0.938994978	0.603831001	-0.771812837	0.529096706	0.154343847	-0.993359842	-0.795709329	0.128440468	-0.419241148	0.577442317
PA4286_at	0.031635567	0.016331673	0.307766933	0.274431367	1.124669859	-0.253662732	0.304140196	-0.352489871	0.356609401	0.254719901	-0.026291534	-0.319032569	-0.40219185	-0.655417989	-0.221495822	0.173757467	0.039169616	0.112361097
PA0966_ruvA_at	0.206597168	-0.021201188	-0.035896657	-0.044697719	1.306482701	-1.061613944	0.240643281	-0.838477037	0.595689354	0.004407479	-0.163939032	-0.694431168	-0.529036659	-0.653762739	-0.454695319	0.228160553	-0.026528281	-0.218983031
PA0417_at	0.193958722	0.028400305	0.343803391	0.471277804	0.37480855	-0.423903036	0.194072845	-0.22370527	0.576875275	-0.055568634	-0.111512341	0.124804705	-0.271382143	-0.621857117	-0.070130019	-0.084721116	0.030566885	-0.262620218
PA0593_pdxA_at	0.188599719	0.058383097	-0.083432377	0.270707972	1.101017543	-0.4395753	0.243322431	-0.145572903	0.596723148	0.217508622	-0.620756891	-0.246738414	-0.238459915	-0.547722969	-0.132895145	0.227979809	0.198535885	0.074552351
PA5502_at	-0.0380005	0.372156059	0.281474669	0.138396734	1.238347079	-0.710492182	0.246091033	-0.57064941	0.461680753	0.1011379	0.195817732	-0.13462054	-0.41999802	-0.802561231	-0.469268565	0.073395022	-0.045872012	0.061262663
PA3612_at	0.281383589	0.733266108	0.380131862	-0.329320979	0.485611379	-0.058095439	-0.057059591	-0.711520784	0.109723837	0.044521883	-0.148112876	-0.836941386	-0.001253169	-0.885384826	-0.807971581	0.421929428	-0.025482449	0.212808825
PA4756_carB_at	0.504879702	0.47235795	0.448011389	-0.433994723	1.655952745	-1.912505427	0.317373677	-0.196596727	0.668081678	-0.009386139	-0.154427363	-0.396629775	-0.376760003	-0.400741205	-0.394668821	0.441229976	-0.156920662	0.109378646
PA0704_at	0.05630099	0.536057426	0.483601646	0.555613969	-0.057754607	0.987464934	0.051400369	-0.536989989	-0.763345992	0.32532993	0.041138838	-0.337047539	-0.259623362	-0.992354264	-0.835388367	0.36306462	-0.008214674	0.149546496
PA3493_at	0.126053503	-0.248879981	-0.220602405	0.233318391	0.325594111	-0.932203593	0.067503909	-0.171844451	0.932294599	-0.533117438	-0.593079511	-0.471529495	-0.267174077	-0.100946551	-0.338841798	-0.06436133	0.143877732	-0.529806508
PA5503_at	0.116294541	0.410275217	0.365406908	1.263934253	1.576103308	-0.952297248	-0.170923207	-1.456954841	0.792289412	-0.003772737	-0.539281276	0.457876692	-0.227059508	-0.721487981	-0.167654683	0.475137575	-0.167357375	-0.029243007
PA3254_at	-0.033568865	-0.580186193	-0.398094076	0.338435161	-0.867912518	-1.597877349	0.65477237	0.798416162	0.261328884	-0.01527709	-0.604390318	0.256490577	-0.475524134	-0.631598392	-0.954762844	0.165863174	-1.860842928	-0.172303516
PA4846_aroQ1_at	0.653662514	0.798582893	0.78313825	0.369152637	1.224674176	-0.714834215	0.278392155	-0.78319014	0.269525767	0.380951065	-0.258434984	-0.363251135	-0.149183883	-0.374855046	-0.175705013	0.696670769	-0.248767523	0.502662573
PA0594_surA_at	0.247222085	0.404847097	0.11240901	-0.071463863	0.688747992	-0.620693089	0.75556485	0.186426301	0.826912279	0.210682956	-0.680585718	-0.502674383	-0.304952661	-0.401714843	0.166567348	0.843235512	-0.027915654	0.357334753
PA4675_at	0.287754085	0.325424817	-0.311396071	-0.609297396	-0.250170455	-0.231243859	0.063639825	1.198369659	0.372482267	0.001231308	-0.594131557	-0.109497415	-0.4237325	-0.599863249	-0.571355762	0.541488053	-0.13955238	-0.129625524
PA3918_moaC_at	0.138198675	0.500511308	0.309548082	0.348417462	1.322219167	0.218229835	0.235837412	-0.70190313	0.346517875	0.049510339	-0.826126847	0.521047193	-0.361591663	-0.444343863	-0.345391077	0.943282184	-0.475888922	0.784671183
PA4816_at	-0.122541637	-0.114711659	0.400081499	0.332083544	0.982034411	-0.043231071	0.134759299	-0.091773772	0.293022271	0.155793217	-0.354320694	-0.058121731	-0.011008677	-0.735545108	-0.321568781	0.367577397	0.172202839	-0.31852902
PA0142_at	0.106544378	0.04096695	0.551858555	0.401237441	1.01889578	-0.177773924	0.071457651	-0.342074981	0.460951297	0.282956162	-0.686564988	-0.184765868	0.606767149	-0.93806499	-0.557350199	0.845044496	-0.157849477	0.046726017
PA3223_acpD_at	-0.007524851	-0.354035951	-0.162427114	-0.241554678	0.417476597	0.013445531	0.092212747	0.016432769	0.504508052	-0.5738997	-1.021479727	0.0839385	-0.057962344	-0.248333072	0.009359167	-0.031662464	-0.290955454	-0.466146483
PA3702_at	0.217180963	0.797704626	0.380747974	0.001456185	1.247428585	-1.258830317	0.373684543	-1.110539953	1.162009495	-0.244205542	-0.438177238	-0.185411682	-0.15620275	-0.428787647	-0.370785003	0.270392978	0.08698105	0.397907178
PA5451_wzm_at	0.365045052	0.046261258	-0.061197963	0.075905135	0.527137209	-0.451229533	0.432009874	-0.499137637	0.837704138	-0.074609604	-0.554883128	-0.237590754	-0.518482748	-0.263512278	-0.483338573	0.490915325	-0.220322523	0.254580694
PA3804_at	0.297182748	0.161565097	0.023689423	0.236346044	0.900292291	-0.785361992	0.142874978	-0.508650181	0.497495525	0.28368304	-1.335659	-0.202538925	-0.428452013	-0.68940399	-0.270416629	0.645381242	-0.013812096	0.095842198
PA4695_ilvH_at	0.735838134	0.418299343	0.113684551	-0.146523879	0.878391245	-0.860455802	0.431382183	0.003238815	0.69110822	0.259494396	-0.379091318	-0.548853796	-0.236765925	-0.319674681	0.05650261	0.56409194	-0.244149178	0.231726698
PA5484_at	0.316132203	0.619177052	0.434080428	0.298820613	-0.12098862	1.462498987	0.505984235	0.255686684	-0.850136204	0.437321323	-0.603364827	-0.14843615	-0.595882674	-0.196320268	-0.272074742	0.436085411	0.714218239	0.266574095
PA5210_at	-0.037615616	0.055718524	0.400085143	0.380240387	0.576407671	0.404936835	0.350705706	-0.419698944	-0.577847759	-0.002164453	-0.172461257	-0.545418035	-0.631298835	-0.908959253	-0.421097016	0.610289996	0.052582301	0.267351452
PA0405_at	0.094845111	0.27840244	0.546655237	-0.018488681	1.497783154	-0.491203754	0.486189076	0.03056277	0.045493527	0.365652485	-0.12401065	-0.634101597	-0.490203074	-0.441909225	0.327126593	0.384695421	-0.121343101	0.320158189
PA2614_lolA_at	-0.015311195	0.165995979	-0.036628184	0.484852068	1.112463613	-0.444384957	0.355104673	0.034545122	0.614973352	0.219933131	-0.788471785	-0.596899195	-0.424082254	-0.238324639	0.216913999	0.671027295	0.256163555	0.067585013
PA3061_at	-0.509874116	-0.543023296	-0.008100946	-0.647779891	2.050580698	0.768899878	0.389053534	1.927410387	-1.11156691	0.155310831	-0.323471816	-0.168771842	-0.037191677	-0.166877687	0.008256542	0.216882238	-0.157368753	-0.101108815
PA4557_lytB_at	0.487839266	0.02062857	0.000759626	-0.396085102	0.480394779	-0.112108056	0.337830035	0.00682816	0.391696154	0.074529468	-0.658835619	-0.032215157	-0.545959161	-0.388670243	-0.428757561	0.103190114	0.298247442	-0.099896359
PA4937_rnr_at	0.325848316	0.032434852	-0.080673818	0.179154423	1.220577319	-0.898192224	0.27089933	-0.29504613	0.797372856	0.166412345	-0.19216381	-0.875879448	-0.454879301	-0.486759093	-0.142527741	0.610150734	-0.058802271	0.090201363
PA5183_at	0.659940373	0.848746966	-0.073874565	-0.20525989	0.435852825	0.609432321	-0.115183463	0.008112089	-0.102850408	0.212671578	-0.407591154	-0.470198503	0.001509699	-0.780985144	-0.650104068	0.134245182	0.771201888	0.35546943
PA3803_at	0.336329791	0.048667822	0.204903388	-0.062750094	0.530404998	-0.785931123	0.498666145	-0.130381568	0.360191473	0.046066967	-1.274941816	-0.248697423	-0.444168079	-0.550406566	-0.051528807	0.524068806	0.036534083	0.063662001
PA3163_cmk_at	0.245614501	0.279962366	0.358796328	0.387734638	1.519024043	-1.39689712	0.179180459	-0.070167351	1.336782613	-0.165651863	-0.178715114	0.057581609	-0.138267921	-0.082694961	0.059630541	0.501340944	-0.099692198	-0.013582837
PA5069_tatB_at	0.116423381	0.112023245	-0.018488723	-0.064029683	0.674695438	-0.529480534	0.786144549	0.096812616	0.569361244	0.239160301	0.020968336	-0.354681236	-0.526324816	-0.667484592	-0.435461157	0.648023435	-0.363672727	0.279607184
PA4488_at	0.289295312	0.137870336	0.468776935	-1.29936308	1.752990185	-1.371335779	0.265485096	0.299430142	0.475204752	-0.41674774	-0.159417724	-0.30784257	-0.519208693	-0.434489803	-0.738982173	0.507400547	0.315191346	-0.133999748
PA4559_lspA_at	0.345339974	0.042852448	-0.020636187	-0.085142456	0.928899808	-0.951337801	0.331708531	-0.039744761	0.697910086	0.070749848	-0.544911617	-0.391076799	-0.584936614	-0.350117515	-0.305440263	0.515797973	-0.068867105	0.001918067
PA4251_rplE_at	0.452449142	0.2245827	0.290002651	-0.560058695	0.11367862	-0.9003113	0.474891857	0.680114205	1.096564759	-0.230465516	-0.579721198	0.209449724	-0.443161808	-0.169843763	0.094037824	0.525562769	-0.442189893	-0.000653203
PA5120_at	0.122092949	0.595586991	0.388605032	0.226576184	1.137338269	-0.8379635	-0.242532379	-0.383659964	0.687447882	0.20139833	-0.451857274	-0.139999448	0.031036858	-0.460610804	-0.380301306	0.135416791	-0.558995058	0.407657969
PA4634_at	0.682101743	0.405921811	0.49151922	0.541131331	1.066275246	-0.937924507	-0.270667377	-1.118055762	0.224183276	-0.180668256	-0.281626867	-0.740271807	0.174055609	-0.699869761	0.013422352	-0.052034828	-0.170237019	0.106949717
PA4029_at	0.424986802	0.980335657	0.745691703	-0.132676966	1.400274953	-1.154646328	0.276305098	-1.09906626	0.175264394	0.178145998	0.242578519	-0.447771542	0.153793719	-1.311914975	-0.273639979	0.245734155	-0.160625445	0.071680784
PA1269_at	0.118451728	0.41459288	0.213645382	-0.222955543	1.160166025	-0.76733271	-0.044429028	-0.186411214	0.160473216	0.161036653	-0.468914858	-0.44751358	-0.302940959	-0.576782791	-0.593595921	-0.301423137	0.141687942	0.315362014
PA5056_phaC1_at	-0.585895579	-0.000789207	0.043200807	-0.053061651	-0.169130163	0.402553935	0.597718402	0.42092501	0.026550622	0.364231814	-0.451023828	0.128358921	-0.408888186	-0.677435718	-0.453727712	0.509274175	-1.242091953	-0.006618709
PA3884_at	0.294686172	-0.319699055	0.167694011	0.02596847	0.648069592	-0.211977152	0.299303866	0.252247589	0.31414896	0.301971674	0.53638286	-0.02555813	-0.62199795	-0.847389235	-1.019796756	0.311959987	0.241977274	-0.331297494
PA4512_at	0.283075739	0.374855149	0.260982299	0.362302443	0.347004292	0.078077456	0.27562661	0.125155903	-0.931694401	0.237120002	-0.194715992	-0.23832335	-0.700241332	-0.650035881	-0.399193023	0.263480439	0.021508663	-0.092488807
PA0582_folB_at	0.16892007	0.397507175	0.070384902	-0.129444683	0.801543904	-0.342113752	0.156327008	-0.201567922	0.726488283	0.522167374	-0.884571224	-0.090475431	-0.382476064	-0.591826335	-0.686247653	0.468877692	0.064202013	0.299792291
PA0431_at	0.024293106	0.044981378	0.027308883	0.154915047	0.368250066	-1.403000949	0.798596927	-0.403790038	1.82062243	0.302522142	-0.762794187	0.210996781	-0.418356253	-0.562721573	-0.222201552	0.586046815	-0.700241212	0.067195745
PA2834_at	0.064113577	0.009379103	0.091492995	-0.131242414	1.259207713	-0.70716471	0.367686849	-0.063971596	-0.004301726	-0.170870376	-0.493672203	-0.239196244	-0.625440356	-0.551840856	0.156571068	0.382176894	-0.292085025	-0.214946665
PA3969_at	0.050651388	0.385110854	0.249158815	-0.353519892	1.092296425	-0.815139353	0.238711652	-0.059512233	-0.033737521	0.076158099	-0.030301927	-0.102377832	-0.611213818	-0.987857027	-0.651626462	0.6074044	0.001358683	-0.483321758
PA4742_truB_at	0.149813423	0.137760912	0.103985741	0.013195254	2.032843534	-2.011704176	-0.031194698	-0.824288592	1.22429382	0.297214299	-0.652798449	-0.181122526	-0.730630234	-0.740055875	-0.629189046	0.493138632	-0.270305276	0.265307852
PA3224_at	0.037380613	0.531807591	0.20983024	-0.302219899	1.102377125	-0.547275243	0.145346467	-0.352841524	0.007286354	0.375177112	-0.458451157	-0.732042591	-0.128545971	-0.534452324	-0.403577792	0.384756256	-0.464272918	-0.151151781
PA4748_tpiA_at	0.597265591	0.818686937	0.501919454	0.289725611	2.18840788	-2.498826127	-0.637495533	-1.605137352	1.493460686	-0.087322495	-0.578335391	-0.661275241	0.32465466	-0.633433497	-0.203289478	0.216139143	-0.446602222	0.269305953
PA3539_at	-1.060714183	0.046009524	0.763384741	1.386555999	1.979545794	-0.688106169	0.316727333	-0.323216761	-0.383757067	0.234221771	-0.812867428	0.372709847	-0.274276659	-0.539237822	-0.851707124	0.694238419	-0.13023717	0.393860548
ig_1117390_1118158_at	0.077774472	-0.028796045	-0.058222949	-0.125679215	0.077033201	-0.218386605	0.196777688	-0.016064487	-0.183167432	0.32478267	-0.419573804	-0.113606662	-0.379322497	-0.174978701	-0.814027057	-1.647583833	-0.023817744	0.017751318
PA0427_oprM_at	0.007812787	-0.022328203	0.273123467	0.261773426	0.687376786	-0.087880184	0.091088485	0.007544715	0.085222656	0.070609887	-0.866143157	0.22971686	-1.237013844	-0.345858537	-0.272936523	0.854666495	-0.071976172	-0.010212179
PA4425_at	0.168251492	0.591839073	0.218022435	-0.218926692	0.794067405	-0.178574807	0.878343106	0.197152078	0.203847416	0.541197898	-0.03622731	-0.39068628	-0.532671299	-0.471170891	-0.035443042	0.59655818	-0.135987183	0.165384613
PA4998_at	0.296319387	0.79298402	0.505266449	0.598133349	2.055443373	-1.679583434	0.358403723	-0.711638827	0.462059597	0.231291517	-0.193744136	-0.140243781	0.107711743	-0.713534523	-0.083365756	0.665987383	-0.294662306	0.142344235
PA1475_ccmA_at	1.21059223	0.999174616	0.457475068	0.715795127	1.640760748	-0.927196789	-0.17068383	-1.339031998	1.108520538	0.069431022	-0.172971801	-0.257615659	0.903524437	0.019850648	-0.006268552	-0.057008039	0.346107162	-0.106752978
PA0457_at	-0.234685251	-0.153391697	-0.060991412	0.150241613	2.267326301	-1.885982966	0.067860295	-0.493025795	0.092607537	0.249326865	-1.018296786	-0.329323974	-0.702439676	-1.012497007	-0.555188543	0.333382267	-0.109153393	-0.065085262
PA1200_at	0.025484853	0.230613316	0.11156369	0.311440522	0.555168862	-0.579712769	0.364825902	0.156771512	0.166777902	0.074550816	-0.770877961	0.686678647	-0.20836008	-0.425315573	-0.815789046	0.132105507	-0.13752121	-0.158228773
PA0668_tyrZ_at	0.465611208	0.468135458	0.272198814	0.194883778	1.235331649	-1.106089769	0.048435809	-0.954932859	1.259046381	-0.202862637	-0.005951234	-0.645138847	0.227431663	-0.476940695	-0.176967789	0.46568519	-0.128617906	-0.144287522
PA5078_at	0.521947247	0.630051967	0.344201804	-0.004165196	0.457494919	0.077416657	0.604410197	-0.412824638	-0.049096569	0.280099098	-0.59665561	-0.406681902	-0.509445468	-0.338828523	-0.101815565	0.581482694	0.02514318	0.26185472
PA4726_at	0.169301477	0.600985602	0.54286414	-0.175697982	1.595454683	-0.909928919	0.788498664	0.108253172	0.474159628	0.09049393	0.039436822	-0.141607085	-0.562100675	-0.496627802	-0.326400021	1.079935696	0.243548399	0.2923585
PA2996_nqrD_at	0.174945398	0.205268347	0.116909935	0.245460191	0.737265397	-1.080374291	0.33404657	0.239706301	0.416929133	-0.414836184	-0.734766882	0.256303744	-0.262162396	-0.239283723	-0.107277121	0.334977835	-0.154258359	-0.266503664
PA0404_i_at	0.076367347	-0.112303518	0.288004638	0.132414789	1.146052445	-0.526032946	0.395659992	-0.137020679	0.454012488	0.034755434	-0.124254803	-0.958857607	-0.300780912	-0.598167226	0.176578756	0.182957649	0.303270609	0.023523086
PA4833_at	0.195866811	0.077623589	0.04961921	-0.075644024	0.767584777	-0.265424703	0.38785486	0.07734066	0.013648465	-0.210583674	-0.484295888	-0.069322582	-0.477260153	-0.227571029	-0.332906275	0.464592748	-0.43117518	0.018695912
PA1722_pscI_at	0.270984723	0.679623644	0.746196129	1.19588247	1.556434568	-0.777042193	0.252646416	0.41229292	-0.324022431	0.110411605	0.135684199	0.08536858	-0.744339022	1.397116198	1.905386872	-1.320453958	-0.257868148	-0.276637242
PA5370_at	0.106205305	0.448985483	0.026391754	0.057910447	0.585221053	-0.350137118	-0.020862936	0.081301014	0.360271484	0.226540678	-0.305301574	0.107966218	-0.283665983	-0.955458633	-0.810241009	0.264426317	-0.146308242	0.214655655
PA3910_at	-0.08853985	-0.531138813	-0.087528507	0.330748764	-0.094442969	-1.266323241	0.816781965	0.857317107	0.883823785	0.219450447	-0.794871078	0.259582776	0.367736179	-0.361785622	-0.194906845	-0.058033432	-1.134249381	-0.466896483
PA4360_at	0.27583499	0.513956953	0.321079889	0.291704219	0.662530998	-0.131254246	0.228129685	0.055584246	-0.37348011	0.117042506	-0.173409694	-0.430427067	-0.395117965	-0.395133522	-0.100899873	0.291010009	-0.1676149	0.11383126
PA3574_at	0.47846497	0.687929699	0.679003751	0.21053834	0.324088805	-0.339287537	0.062706026	0.088582651	0.215525178	-0.064150764	-0.324933779	-0.541100057	0.298880027	0.09247575	-0.111128245	-0.116880702	0.080702731	0.107257321
PA3494_at	-0.010058704	-0.046058843	-0.100742918	0.214001133	0.552533376	-0.854714275	0.342817164	0.148522228	0.502356284	-0.30863246	-0.637763087	0.082198903	-0.496570743	-0.446598101	-0.376677932	0.214122098	-0.086316566	-0.183264781
PA4052_nusB_at	0.394573318	0.785897769	0.524952335	0.622032162	1.437654838	-0.733451896	0.148038979	-0.57773987	0.81034676	0.222546023	-0.008823542	-0.191419784	0.16161034	-0.312904513	-0.245302093	0.584148963	-0.203374594	0.417196354
PA2879_at	0.236546938	0.071481237	0.345152694	-0.446492234	0.765641787	-1.325450807	0.302561087	0.752213931	0.811087537	-0.034443024	-0.398214101	0.148708595	-0.429291811	-0.585615321	-0.170757696	0.265000826	-0.073000652	-0.200348061
PA0598_at	0.288263243	0.290064176	0.295796949	-0.309071023	0.404385091	-0.338819512	0.371188961	-0.074276821	0.876811961	-0.089441897	-0.349787219	-0.251753761	-0.478815122	-0.048852029	-0.548417741	0.29385255	0.325671193	-0.043478863
PA3962_at	0.174619765	0.212067628	0.575194965	0.235118532	0.368407938	0.230033267	0.414046547	0.152498155	-0.0049036	0.566833308	-0.203276446	-0.196375664	-0.090880655	-0.344016057	-0.313338586	0.404147946	-0.383902408	-0.081764614
PA5119_glnA_at	0.635975711	0.463702725	0.489816633	-0.121049207	0.990180358	-0.50688664	0.249293101	-1.139389541	1.307330387	-0.29834698	-0.164989585	-0.18120679	-0.250633826	-0.255954453	-0.171867105	0.665185358	-0.59787944	0.624467851
PA3616_at	0.120945413	0.349889906	0.349219047	-0.409678041	0.581046845	-0.756072754	0.025074073	0.121078213	0.654682865	0.523989368	-1.063675499	0.072095864	-0.341298323	-0.455601882	-0.90610954	0.133699661	0.129009758	-0.060379432
PA5037_at	0.034083858	0.206916888	0.133793137	0.231444415	0.627278626	0.008697331	0.43682908	-0.17411661	0.36367978	0.113189041	-0.45557242	-0.262700327	-0.734394489	-0.686607844	-0.135317865	0.645589066	0.357810871	0.021600633
PA0060_at	0.381394472	0.792623014	0.203562247	-0.102688949	-0.326148215	1.043448726	0.168995424	0.243198983	0.115612245	0.125841916	-0.712813231	-0.450020531	0.002136897	-0.279999767	-0.479299118	0.62800985	0.26321732	0.417577387
Pae_tRNA_Trp_f_at	0.462094167	0.864872347	0.440009693	0.332120048	1.930820718	-2.652799807	-0.102468051	-1.041699355	1.29957846	-0.18043248	-0.405393844	-0.143485428	0.261904967	-0.580917569	-0.472084348	0.4923267	-0.673743772	0.225814826
